============================== SRIM-2013.00 ==============================
==============================================================================
===== TRIMOUT.txt: File of Transmitted / Backscattered / Sputtered Atoms =====
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(20 keV) ==> Tungsten+SiO@2+Silicon(  2.5 um) ===========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
B24424  1 ,1818266E+05 -  4917356E-07  ,2124E+03  ,3882E+02  -,4565391  ,8014076  ,3864166
B24426  1 ,4514663E+04 -  5416245E-07  ,1097E+04 -,5856E+03  -,8508243  ,3858824  ,3566410
B24428  1 ,1707158E+05 -  8723561E-07  ,2208E+03 -,5879E+02  -,3924705  ,7659200 -,5092479
B24430  1 ,6293167E+04 -  9450756E-07  ,8715E+03  ,1601E+03  -,4242711  ,7025290  ,5713554
B24432  1 ,1483168E+05 -  1672473E-06  ,4300E+02 -,3327E+03  -,9472349 -,3144780 -,0620455
B24434  1 ,8883834E+04 -  9728555E-07  ,7864E+03 -,3808E+03  -,4214575  ,5552622 -,7169780
B24437  1 ,1426305E+05 -  1769996E-08  ,6109E+03  ,5353E+02  -,4321583  ,8603863  ,2701383
B24439  1 ,8758053E+04 -  9273475E-07  ,8758E+03  ,6088E+02  -,5204068  ,8028743  ,2908086
B24441  1 ,1309549E+05 -  7674912E-07  ,6424E+03  ,7484E+02  -,6636160  ,4424239  ,6032205
B24442  1 ,1618862E+05 -  1467863E-06  ,1440E+03  ,2472E+02  -,8302640  ,3851574  ,4028839
B24444  1 ,1976501E+05 -  8680175E-07  ,5674E+01 -,1329E+01  -,6883401  ,4951139 -,5301417
B24450  1 ,1392772E+05 -  3776897E-07  ,3115E+03 -,1293E+02  -,4950785  ,8568608 -,1438293
B24451  1 ,1638394E+05 -  3415116E-08  ,3174E+03  ,7685E+01  -,5464329  ,8159643  ,1887150
B24454  1 ,1306954E+05 -  5509258E-07  ,3805E+03  ,1361E+02  -,5402895  ,7699316 -,3395475
B24455  1 ,1240763E+05 -  1662160E-06  ,5589E+03 -,9012E+02  -,8546930 -,4060999  ,3233927
B24457  1 ,6208861E+04 -  1666246E-06  ,1037E+04 -,7959E+02  -,6750035  ,6652970 -,3189831
B24459  1 ,7493024E+04 -  1990316E-07  ,9015E+03 -,2695E+03  -,3772501 -,2045556 -,9032383
B24460  1 ,4585924E+04 -  8849543E-07  ,8989E+03 -,6239E+03  -,9208021 -,1096781  ,3742915
B24461  1 ,1162823E+04 -  1066031E-06  ,1008E+04  ,3259E+03  -,9497783  ,2148637 -,2274968
B24463  1 ,1217413E+05 -  1615480E-06  ,2348E+03 -,3193E+03  -,6991864  ,4993012 -,5116998
B24465  1 ,9504507E+04 -  7533976E-07  ,8441E+03 -,6170E+02  -,9218901  ,2337946  ,3089639
B24467  1 ,2859317E+04 -  4476886E-07  ,1363E+04  ,4994E+03  -,2901988  ,1012766  ,9515922
B24470  1 ,8502471E+04 -  1398921E-06  ,7571E+03 -,1686E+03  -,6965205 -,6605939 -,2801337
B24472  1 ,4688991E+04 -  2045932E-07  ,1035E+04  ,9039E+03  -,7124693 -,6524241 -,2583222
B24473  1 ,9049559E+04 -  2157963E-08  ,4702E+03  ,3307E+03  -,4949038 -,1164033  ,8611159
B24476  1 ,5508322E+04 -  5651714E-07  ,9425E+03 -,5033E+03  -,4548010 -,2872632  ,8429923
B24480  1 ,8869881E+04 -  1029191E-06  ,8339E+03 -,4166E+03  -,6921591  ,0137019 -,7216149
B24483  1 ,1496459E+05 -  3401148E-07  ,2695E+03  ,7299E+02  -,6269384  ,4637874  ,6259789
B24484  1 ,9672976E+04 -  1204257E-06  ,4841E+03 -,1056E+03  -,4833691  ,8475900 -,2189648
B24492  1 ,7913700E+04 -  1252841E-06  ,9600E+03 -,1180E+03  -,5365396  ,2879434 -,7932300
B24493  1 ,1557691E+05 -  5233767E-07  ,2483E+03  ,7854E+02  -,7877465  ,2032703  ,5814952
B24494  1 ,1334263E+05 -  1297224E-06  ,3250E+03  ,2314E+02  -,6827080  ,7304428 -,0190554
B24498  1 ,1478187E+05 -  1078811E-06  ,5085E+03 -,8263E+02  -,7290289  ,6795509 -,0820209
B24502  1 ,5821840E+04 -  4197347E-07  ,1001E+04 -,3900E+02  -,3998924  ,2695284  ,8760368
B24514  1 ,1080923E+05 -  6446675E-07  ,7254E+03  ,3501E+03  -,4148042  ,5852039  ,6967596
B24520  1 ,1071280E+05 -  1785883E-06  ,4810E+03 -,3428E+02  -,7299247 -,4548510 -,5102161
B24522  1 ,8393988E+04 -  8899858E-07  ,9021E+03 -,4301E+02  -,9338669  ,3569530 -,0218435
B24526  1 ,1540776E+05 -  7805519E-07  ,2355E+03  ,1555E+02  -,3982780  ,8697938 -,2912617
B24532  1 ,1023321E+05 -  6538814E-08  ,6768E+03 -,2121E+03  -,1206352  ,7630448 -,6349881
B24533  1 ,1744010E+05 -  1022920E-06  ,4491E+03  ,3573E+02  -,4426633  ,8965940 -,0129760
B24534  1 ,1153152E+05 -  1424890E-06  ,6517E+03  ,3713E+03  -,7988866  ,4871059  ,3528569
B24535  1 ,6741070E+04 -  2056225E-06  ,9334E+03  ,1921E+03  -,8585742  ,5110980 -,0403622
B24537  1 ,8650302E+04 -  9459536E-07  ,6187E+03  ,2657E+03  -,8313143  ,4101691  ,3750704
B24538  1 ,2049225E+04 -  9539067E-07  ,4507E+03 -,5271E+03  -,8751383 -,4093181 -,2580536
B24545  1 ,1439874E+05 -  2863079E-07  ,6023E+03 -,5410E+02  -,4578300  ,8377135 -,2977043
B24546  1 ,1908853E+05 -  6132314E-07  ,6733E+02 -,6159E+02  -,2714047 -,2289990 -,9348256
B24548  1 ,6747735E+04 -  8057221E-07  ,1055E+04 -,9267E+02  -,9018241 -,2733467  ,3346563
B24551  1 ,9063581E+04 -  9361152E-07  ,7043E+03  ,3609E+03  -,4951763  ,8571051  ,1420256
B24553  1 ,1187429E+05 -  1295052E-06  ,7841E+03  ,2730E+03  -,5669993  ,8210640  ,0660734
B24554  1 ,3870347E+04 -  1240229E-06  ,7338E+03 -,3559E+03  -,6969864  ,0951210 -,7107474
B24556  1 ,5899291E+04 -  1063633E-06  ,7547E+03 -,5976E+02  -,9714960  ,2027756  ,1227907
B24557  1 ,8971163E+04 -  2939280E-07  ,8310E+03  ,4112E+03  -,4130518  ,3120345  ,8555832
B24558  1 ,1001966E+05 -  1228857E-06  ,5522E+03 -,1752E+03  -,8464288  ,1564238 -,5090088
B24562  1 ,3563836E+04 -  6887037E-07  ,6670E+03  ,3714E+03  -,8584302 -,4686101 -,2085716
B24563  1 ,1559514E+05 -  1038836E-07  ,1040E+03 -,1632E+03  -,6028152 -,1364768 -,7861220
B24568  1 ,5440212E+04 -  5155515E-07  ,1266E+04 -,3197E+03  -,4941450  ,8692966 -,0120035
B24570  1 ,3793634E+04 -  1231101E-06  ,7461E+03  ,3953E+03  -,7677476  ,5724683  ,2878258
B24572  1 ,1376713E+05 -  1020671E-06  ,5803E+03  ,1064E+03  -,8458228 -,2394241 -,4767178
B24573  1 ,1324957E+05 -  1604507E-06  ,5094E+03  ,2390E+02  -,8690842  ,1842564  ,4590666
B24574  1 ,1436330E+05 -  7862169E-07  ,1895E+03 -,5741E+02  -,8520426 -,1349902 -,5057677
B24575  1 ,9611356E+03 -  1144169E-07  ,1472E+04  ,1834E+03  -,5406578 -,1676303  ,8243720
B24577  1 ,1580429E+05 -  4291926E-07  ,1883E+03  ,7733E+01  -,4011436  ,6602420  ,6349522
B24579  1 ,8818586E+04 -  7498003E-08  ,8333E+03 -,2600E+03  -,2134035 -,8932342  ,3957166
B24580  1 ,3431242E+03 -  1668934E-07 -,3629E+03  ,7049E+02  -,3674427  ,8888926  ,2735978
B24581  1 ,1296519E+04 -  5186853E-07  ,7450E+02 -,3581E+03  -,6617305 -,0696180 -,7465026
B24582  1 ,1408072E+05 -  1277755E-06  ,2675E+03 -,2358E+02  -,8642916  ,0515835 -,5003391
B24584  1 ,1456367E+05 -  1024450E-06  ,2732E+03 -,1348E+03  -,4486478  ,1897626 -,8733300
B24589  1 ,1259069E+04 -  2289544E-06  ,3848E+03 -,1166E+04  -,9755046 -,1086047 -,1913002
B24591  1 ,1315146E+05 -  5208904E-07  ,3421E+03 -,3278E+03  -,4027013  ,0669821 -,9128774
B24593  1 ,1406999E+05 -  1687620E-06  ,5319E+03  ,1778E+03  -,6986263  ,7075647  ,1061768
B24598  1 ,1014976E+05 -  2188359E-06  ,6844E+03 -,3048E+03  -,8798422  ,4747886  ,0212947
B24600  1 ,1331767E+05 -  2508230E-07  ,4100E+03 -,2223E+02  -,3289087  ,7697060 -,5471488
B24605  1 ,1955752E+04 -  1859280E-07  ,1229E+04 -,4814E+02  -,8503261 -,5230254 -,0582234
B24606  1 ,3896365E+04 -  5930594E-07  ,1059E+04 -,6710E+03  -,8492213  ,4583976 -,2620970
B24607  1 ,3237316E+04 -  5253999E-07  ,1183E+04 -,7292E+03  -,4674789  ,7602336  ,4511190
B24608  1 ,1454412E+05 -  2241338E-07  ,2808E+03  ,5259E+02  -,1775321  ,9579152  ,2255677
B24610  1 ,1469556E+05 -  3438038E-07  ,2060E+03  ,5962E+02  -,4985728  ,7851919  ,3672858
B24611  1 ,1180751E+05 -  1706867E-06  ,6522E+03 -,2270E+03  -,7221552  ,6828314 -,1106035
B24615  1 ,4867743E+04 -  8796272E-07  ,5186E+03 -,8360E+02  -,8925278 -,1239481 -,4336254
B24621  1 ,7766340E+04 -  9107917E-08  ,8404E+03  ,1651E+03  -,3583316  ,9163992  ,1783562
B24626  1 ,1153075E+05 -  2678105E-07  ,3778E+03  ,3444E+02  -,7136648  ,6551251  ,2479790
B24627  1 ,5301171E+02 -  1554359E-06  ,1173E+04  ,1071E+03  -,8837641  ,1808487  ,4315725
B24628  1 ,1483807E+05 -  3161832E-07  ,6559E+03  ,5522E+02  -,2523457  ,9159433 -,3120410
B24630  1 ,7671884E+04 -  9627032E-07  ,7155E+03  ,2090E+03  -,5644432  ,8176123 -,1136396
B24633  1 ,1114669E+05 -  1071309E-06  ,6529E+03 -,3678E+03  -,8121810  ,5484890 -,1988011
B24636  1 ,6924008E+04 -  7629299E-07  ,8008E+03  ,2565E+03  -,5740906  ,3353772  ,7469552
B24637  1 ,5432643E+04 -  1382017E-07  ,8653E+03  ,3383E+02  -,5752102 -,6561304  ,4884938
B24639  1 ,2211730E+04 -  4121730E-07  ,7512E+03  ,2799E+03  -,4714182 -,6925172 -,5460630
B24640  1 ,8150750E+04 -  1164103E-06  ,1418E+04 -,4011E+03  -,9102266  ,0541042  ,4105609
B24642  1 ,1296399E+05 -  4933752E-07  ,6216E+03 -,2156E+02  -,2139674  ,9751730  ,0570570
B24646  1 ,4494591E+04 -  1150116E-06  ,7670E+03 -,1529E+03  -,7230880  ,6283841 -,2868400
B24647  1 ,1125969E+05 -  5035760E-07  ,1157E+04 -,7935E+02  -,4166167  ,8406823 -,3459534
B24648  1 ,1475005E+05 -  1506059E-06  ,5555E+03 -,2006E+03  -,7629587 -,0536782 -,6442148
B24651  1 ,1048240E+04 -  1410049E-07  ,9818E+03 -,6082E+03  -,6125189 -,7851207 -,0916852
B24653  1 ,1041019E+05 -  9092096E-07  ,5711E+03 -,1625E+02  -,3636328  ,8826842  ,2977243
B24659  1 ,8239950E+04 -  5934917E-07  ,1032E+04 -,3525E+03  -,6141550  ,7570864 -,2227864
B24661  1 ,8723732E+04 -  6996612E-07  ,5651E+03 -,4596E+03  -,3129395  ,1112263 -,9432378
B24662  1 ,4743114E+04 -  7202243E-07  ,4767E+03  ,4751E+03  -,5156635 -,8560621  ,0353379
B24663  1 ,1835681E+05 -  3763809E-07  ,1705E+03  ,6274E+02  -,2657270  ,7534822  ,6013766
B24668  1 ,1563235E+05 -  2446056E-07  ,4308E+03 -,6775E+02  -,1773248  ,8649238 -,4695346
B24669  1 ,1365428E+05 -  1009004E-06  ,3363E+03 -,8903E+02  -,4347442  ,8150479 -,3830072
B24671  1 ,5995751E+03 -  2627957E-07  ,3956E+03 -,9339E+03  -,1343826 -,4038284 -,9049110
B24672  1 ,4364062E+04 -  2359873E-07  ,1400E+04 -,1909E+03  -,7362741 -,0040949  ,6766711
B24676  1 ,9178054E+04 -  5440395E-07  ,8509E+03 -,3017E+03  -,7286544 -,4267930  ,5356403
B24678  1 ,1090667E+05 -  9826267E-07  ,5441E+03  ,4259E+03  -,7712834 -,3770424  ,5127971
B24679  1 ,8004319E+04 -  2187936E-07  ,6463E+03 -,1012E+03  -,3330195  ,9359265 -,1146278
B24680  1 ,5972815E+04 -  1990699E-06  ,1541E+04  ,1663E+03  -,8189777  ,5085940 -,2657211
B24681  1 ,1841082E+05 -  5752221E-08 -,6520E+00  ,7628E+01  -,2433039 -,9223081  ,3002515
B24682  1 ,1683868E+05 -  1898891E-07  ,4025E+03  ,1033E+01  -,5546022  ,7414719  ,3776717
B24684  1 ,1652137E+05 -  2173753E-06  ,1545E+03 -,2749E+01  -,9453023 -,2560245  ,2021260
B24685  1 ,4846174E+04 -  2896570E-07  ,1275E+04  ,3131E+03  -,2565682  ,5868360  ,7679819
B24690  1 ,6645766E+04 -  9446576E-08  ,3064E+03  ,3507E+02  -,9253283 -,3093577  ,2192383
B24691  1 ,3236861E+04 -  9812475E-07  ,1188E+04  ,6488E+03  -,9889479  ,1472651 -,0171785
B24692  1 ,1290943E+05 -  2333456E-06  ,2364E+03  ,7513E+02  -,9314018  ,2205300  ,2895811
B24695  1 ,1673118E+05 -  2196599E-06  ,1187E+03 -,9997E+01  -,9310392 -,3277400  ,1604760
B24696  1 ,8199737E+04 -  2243330E-07  ,5494E+03  ,2770E+03  -,7864136 -,2223331  ,5762999
B24697  1 ,3133932E+04 -  6813550E-07  ,1167E+04  ,1723E+03  -,7259098  ,4557791 -,5150925
B24698  1 ,1140815E+05 -  1156756E-06  ,5197E+03 -,1714E+02  -,7014058 -,0168422 -,7125631
B24700  1 ,1147533E+05 -  1535348E-07  ,8680E+03  ,1798E+03  -,7741185  ,3634663  ,5182980
B24703  1 ,1833810E+05 -  5077378E-07  ,5368E+03 -,8957E+02  -,3437993  ,9379404  ,0454952
B24708  1 ,1035496E+05 -  7215776E-09  ,7665E+03  ,2991E+02  -,1956921  ,7820707  ,5916672
B24710  1 ,2319110E+02 -  1044732E-07  ,1499E+04 -,1205E+03  -,9286749  ,3370999 -,1546821
B24711  1 ,1237918E+05 -  3461491E-07  ,4298E+03 -,4073E+02  -,5513212  ,7942644 -,2553213
B24714  1 ,1441102E+05 -  1334451E-07  ,4306E+03  ,2084E+02  -,2831323  ,9562638  ,0734557
B24715  1 ,1516341E+05 -  2494510E-07  ,3365E+03  ,8151E+02  -,2868169  ,8125850  ,5073871
B24718  1 ,1415010E+05 -  6930126E-07  ,3507E+03 -,5176E+02  -,5924200  ,6791849 -,4332971
B24719  1 ,1312204E+05 -  1015475E-06  ,4575E+03 -,2305E+03  -,6038076 -,5339885 -,5918383
B24722  1 ,7789465E+04 -  1742583E-07  ,3342E+03  ,3015E+02  -,7234569 -,5989749 -,3432772
B24724  1 ,8000229E+04 -  4644483E-07  ,5102E+03 -,2132E+03  -,6687802  ,5146806 -,5365044
B24730  1 ,4141403E+04 -  1421979E-07  ,3970E+03  ,8841E+03  -,2285600  ,7154546  ,6602160
B24734  1 ,3087646E+04 -  1592151E-06  ,1123E+04 -,3883E+02  -,7440169 -,0532942 -,6660320
B24738  1 ,1191537E+05 -  2963399E-07  ,6533E+03 -,9139E+02  -,1601861  ,9727708  ,1675032
B24740  1 ,2259326E+04 -  3484587E-07  ,9460E+03 -,9235E+03  -,9138674 -,4024789 -,0534524
B24744  1 ,7364357E+04 -  1146969E-07  ,6539E+03  ,9589E+02  -,7155051 -,1135172  ,6893230
B24745  1 ,9897834E+04 -  1171981E-06  ,6603E+03  ,3794E+03  -,8323399  ,3350215  ,4415551
B24748  1 ,9119649E+04 -  1130465E-06  ,5001E+03  ,2955E+02  -,4637324  ,8824017  ,0794956
B24752  1 ,2172372E+04 -  9878182E-08  ,6653E+03 -,2242E+03  -,9906446 -,0721154 -,1158559
B24753  1 ,4585426E+04 -  1193833E-08  ,9311E+03  ,3520E+03  -,1793359  ,3062407  ,9349092
B24755  1 ,1163158E+05 -  3043400E-07  ,6211E+03 -,3433E+03  -,3346938  ,6915310 -,6401288
B24757  1 ,1381999E+05 -  3070142E-07  ,3175E+03 -,1607E+02  -,5418177  ,8326593 -,1145079
B24758  1 ,3033990E+04 -  1781155E-06  ,3805E+03 -,8176E+03  -,7490805 -,1441898 -,6465970
B24759  1 ,1302252E+04 -  5627406E-08  ,8068E+03  ,8952E+03  -,4929211 -,8525579  ,1737064
B24762  1 ,1284385E+04 -  1561985E-06  ,9021E+03 -,1445E+03  -,6577571 -,1479256 -,7385619
B24763  1 ,8164686E+04 -  8773134E-07  ,5859E+03 -,5484E+02  -,8939621  ,2869610  ,3442166
B24765  1 ,1532508E+05 -  1383648E-06  ,3461E+03 -,5830E+03  -,7411315  ,3811100 -,5527018
B24766  1 ,1792903E+05 -  1814225E-07  ,9566E+02  ,1315E+02  -,2424037  ,4977803  ,8327396
B24770  1 ,7606336E+04 -  9838020E-07  ,6547E+03  ,2205E+03  -,5169108  ,5320272  ,6706342
B24772  1 ,1188975E+05 -  1027212E-06  ,7244E+02  ,7383E+03  -,7339902 -,5542598  ,3924977
B24773  1 ,1003751E+05 -  3287633E-07  ,4452E+03  ,9344E+02  -,1471786 -,2319065  ,9615393
B24775  1 ,5469428E+04 -  6923976E-07  ,1156E+04  ,2605E+03  -,6570479  ,6075529 -,4462819
B24780  1 ,1630350E+05 -  2001099E-07  ,2178E+03  ,9741E+01  -,5028279  ,8410457  ,1995149
B24783  1 ,6799268E+04 -  2678021E-07  ,8316E+03 -,1655E+02  -,2926662  ,6393674 -,7110245
B24784  1 ,1167726E+05 -  4561207E-07  ,6456E+03 -,1900E+03  -,9630945 -,1969905 -,1834223
B24787  1 ,9658339E+04 -  3165730E-07  ,9476E+03  ,1830E+03  -,3089040  ,8039897  ,5081131
B24790  1 ,3647298E+04 -  2027903E-06  ,4419E+03 -,4561E+03  -,9542964  ,0992882 -,2818868
B24791  1 ,1987755E+05 -  3232681E-07  ,8978E+01 -,7208E+00  -,2379087  ,9606147 -,1435928
B24792  1 ,6810722E+04 -  4596916E-07  ,5530E+03 -,7586E+02  -,5324395 -,7749418 -,3405486
B24793  1 ,1236599E+05 -  4898926E-07  ,4795E+03  ,1144E+03  -,4111308  ,8971602  ,1614779
B24798  1 ,1740128E+04 -  3670201E-07  ,3450E+03  ,1156E+04  -,2904617  ,6680879  ,6850478
B24800  1 ,1213153E+05 -  6380735E-07  ,4763E+03  ,1220E+03  -,9094530  ,3117040  ,2752014
B24801  1 ,7020104E+04 -  1148648E-06 -,1151E+03 -,5309E+03  -,7615672 -,2547159  ,5959323
B24802  1 ,1280666E+05 -  8207626E-07  ,4032E+03  ,9604E+02  -,6371861  ,7560136  ,1497911
B24806  1 ,8769047E+04 -  4980899E-07  ,8383E+03 -,6824E+03  -,3900689  ,3332570 -,8583624
B24813  1 ,3618899E+04 -  4647132E-07  ,1079E+04  ,5572E+03  -,5370147  ,6137466  ,5787316
B24815  1 ,2708392E+04 -  6857422E-07  ,1138E+04  ,2523E+03  -,5838572 -,4292118  ,6891212
B24816  1 ,1647418E+04 -  1153060E-06  ,2900E+03 -,6467E+03  -,9275139 -,2464154  ,2810648
B24818  1 ,1497938E+04 -  6636566E-07  ,7955E+03  ,2240E+03  -,7132945  ,6074433  ,3496050
B24822  1 ,1263863E+05 -  6172083E-07  ,5660E+03 -,4216E+02  -,4319748  ,8951611  ,1099287
B24825  1 ,1629686E+05 -  1210891E-06  ,3858E+03  ,1671E+03  -,8548792 -,0850956  ,5118010
B24826  1 ,3492334E+04 -  4660364E-07  ,1195E+04  ,6853E+02  -,6091283 -,6351554 -,4749108
B24828  1 ,9522825E+04 -  6517974E-07  ,7968E+03  ,1564E+03  -,8948729 -,0790819 -,4392591
B24832  1 ,2518601E+04 -  2353516E-06  ,7871E+03  ,3871E+03  -,9708957  ,1177967  ,2085317
B24834  1 ,1000664E+05 -  6323255E-07  ,3386E+03 -,1812E+03  -,6408182 -,5686569 -,5157338
B24837  1 ,7910372E+04 -  4440824E-07  ,9371E+03  ,1287E+03  -,9161736 -,3923017  ,0820085
B24840  1 ,3950085E+04 -  6307319E-08  ,6357E+03 -,7758E+02  -,7259268  ,5930583 -,3482990
B24842  1 ,2641952E+04 -  8551375E-07  ,1402E+04 -,1087E+03  -,8585604  ,1684029  ,4842670
B24843  1 ,1358392E+05 -  8628107E-07  ,3952E+03 -,5769E+02  -,6708104  ,6215424 -,4045966
B24846  1 ,3640147E+04 -  9620688E-07  ,1337E+03 -,2347E+03  -,4734079 -,8446471  ,2499124
B24847  1 ,1242540E+05 -  2081599E-07  ,7642E+03  ,2965E+03  -,1234659  ,9538794 -,2736244
B24848  1 ,5729058E+04 -  1648966E-06 -,5643E+03  ,1123E+03  -,7458242  ,3061841  ,5916059
B24850  1 ,4628470E+03 -  8206190E-07  ,1285E+04 -,5505E+03  -,6420697  ,7409426 -,1968514
B24852  1 ,8481893E+04 -  8243523E-07  ,7712E+03  ,5009E+02  -,6719595  ,6522471 -,3507765
B24857  1 ,1120026E+04 -  1863172E-06  ,5932E+03 -,2013E+03  -,9433185 -,2982499 -,1455930
B24859  1 ,1363312E+05 -  7816141E-07  ,6204E+03  ,9013E+02  -,7037848  ,5860140  ,4015900
B24861  1 ,5121404E+04 -  1791226E-06 -,2329E+03 -,4806E+03  -,8353029  ,1123060  ,5381973
B24863  1 ,3013258E+04 -  1862073E-06  ,1319E+04 -,2882E+03  -,8169548  ,1617536 -,5535528
B24872  1 ,5966700E+04 -  3585327E-07  ,5696E+03 -,6567E+03  -,8046502  ,1968041 -,5601841
B24875  1 ,4153307E+04 -  5775281E-07  ,1044E+04  ,4483E+03  -,2311575  ,8584507 -,4578522
B24878  1 ,1576032E+05 -  8781224E-08  ,2625E+03  ,3334E+02  -,5245472  ,1070345  ,8446265
B24880  1 ,1027206E+05 -  1000592E-06  ,7286E+03 -,5192E+02  -,5091549 -,6177381  ,5993004
B24884  1 ,4891768E+04 -  4364925E-07  ,9451E+03 -,7062E+03  -,6464818  ,6350616 -,4227978
B24886  1 ,7205318E+04 -  1922960E-07  ,6052E+03 -,2787E+03  -,9184148  ,3310336 -,2166358
B24893  1 ,1326103E+05 -  1545457E-07  ,6806E+03  ,1944E+03  -,3654031  ,8355664  ,4102553
B24896  1 ,2682091E+04 -  2799798E-08  ,1653E+04  ,3409E+03  -,8566887  ,3363250  ,3911138
B24898  1 ,1038329E+05 -  1620918E-07  ,7479E+03 -,1478E+03  -,3645334  ,7639506 -,5324423
B24900  1 ,6657288E+04 -  4995713E-09  ,3442E+03 -,2559E+03  -,8604995  ,0500945 -,5069824
B24905  1 ,9181335E+04 -  9365513E-07  ,1072E+04  ,2515E+03  -,7575414  ,6522089 -,0274699
B24909  1 ,5748529E+04 -  3641435E-07  ,6218E+01 -,1680E+03  -,2237483 -,6025738  ,7660558
B24910  1 ,1257689E+05 -  1156032E-07  ,4508E+03 -,1986E+02  -,3848486  ,8829601 -,2688364
B24911  1 ,1603284E+05 -  6015275E-07  ,1896E+03 -,8408E+02  -,3712013  ,7711188 -,5172865
B24916  1 ,1026839E+05 -  1595934E-07  ,4767E+03 -,7630E+02  -,9143791  ,1189037  ,3870049
B24925  1 ,7487340E+04 -  9233235E-07  ,7400E+03  ,3270E+02  -,6627108  ,7264377  ,1819413
B24926  1 ,1221350E+05 -  1276268E-06  ,6680E+03  ,9497E-02  -,5619883  ,8244147  ,0671535
B24929  1 ,1582044E+05 -  2292304E-07  ,4075E+03 -,2155E+02  -,2685431  ,9489981 -,1651881
B24930  1 ,7688181E+03 -  4152546E-07  ,1117E+04 -,3283E+03  -,3045720  ,7797437  ,5470244
B24932  1 ,1685905E+05 -  1180256E-06  ,1760E+03  ,8573E+02  -,6504858  ,1564782  ,7432246
B24933  1 ,7883158E+04 -  9183404E-07  ,7718E+03 -,6604E+03  -,5848907  ,1996898 -,7861469
B24936  1 ,8363666E+04 -  1884865E-07  ,1748E+03  ,5948E+03  -,3706957 -,7675170  ,5229745
B24942  1 ,5159540E+04 -  6134219E-07  ,1045E+04  ,3636E+03  -,6767156  ,2584772 -,6893805
B24943  1 ,1231816E+05 -  5099811E-07  ,8499E+03  ,1191E+03  -,4614908  ,8839404  ,0753370
B24944  1 ,2808579E+04 -  1534942E-07  ,8222E+03  ,8594E+02  -,5113226 -,4619387  ,7246805
B24949  1 ,7605384E+04 -  2091097E-06  ,7171E+03  ,8276E+02  -,9090384  ,3860338 -,1569303
B24953  1 ,2085858E+04 -  8439376E-07  ,1406E+04  ,2422E+03  -,4342714 -,4601721  ,7743707
B24955  1 ,1393793E+05 -  1218931E-06  ,3757E+03  ,5848E+02  -,5404020  ,8011202  ,2572394
B24958  1 ,8540672E+04 -  6868232E-07  ,5224E+03 -,9056E+02  -,3670202  ,9106961 -,1895489
B24961  1 ,7570255E+04 -  1907252E-07  ,2449E+03 -,4584E+03  -,3746925  ,7338166  ,5666734
B24962  1 ,1554048E+05 -  4922485E-07  ,2762E+03 -,2924E+01  -,4914947  ,4466833  ,7476008
B24968  1 ,8261410E+04 -  9490319E-07  ,1005E+04  ,6167E+02  -,7878325 -,5997251 -,1401772
B24969  1 ,8698479E+03 -  1921630E-06 -,1004E+04 -,9447E+03  -,8371646  ,1146459  ,5348006
B24971  1 ,1053841E+05 -  5203006E-07  ,6971E+03 -,1435E+03  -,4946540  ,8354566 -,2394364
B24972  1 ,1116980E+05 -  1701261E-07  ,4340E+03 -,2812E+02  -,6029192  ,6341222 -,4841256
B24980  1 ,4904465E+02 -  8813562E-07  ,9292E+03 -,6253E+03  -,7670177 -,6409908 -,0285418
B24981  1 ,6138596E+04 -  6760339E-07  ,6534E+03  ,7221E+03  -,4951496  ,6089356  ,6196970
B24982  1 ,4874728E+04 -  1677911E-07  ,1256E+04 -,5336E+03  -,1052690  ,0948935 -,9899059
B24983  1 ,1307443E+05 -  4715346E-07 -,5188E+02  ,1362E+03  -,3843300 -,8371810  ,3891252
B24989  1 ,1686190E+05 -  8317782E-08  ,2010E+03 -,1178E+03  -,1925072  ,7779752 -,5980766
B24993  1 ,1758617E+05 -  5784332E-07  ,1354E+03 -,1012E+03  -,4278743  ,1484529 -,8915634
B24996  1 ,1543694E+05 -  1135133E-06  ,2446E+03  ,1086E+03  -,6313568  ,1985275  ,7496502
B24997  1 ,5579303E+04 -  2342279E-06  ,1128E+04 -,2328E+03  -,9693482 -,0050554 -,2456391
B24998  1 ,2084948E+04 -  4423377E-07  ,8378E+03 -,5577E+03  -,8102592 -,5852770 -,0305095
B24999  1 ,1470281E+05 -  5946533E-07  ,4893E+03 -,6735E+02  -,2433173  ,7820557 -,5737470
B25001  1 ,1493313E+05 -  5759360E-07  ,2760E+03  ,1086E+03  -,3090564  ,7138765  ,6283824
B25003  1 ,1823620E+05 -  1216164E-06  ,2094E+03  ,2377E+02  -,5791522  ,7729738  ,2590256
B25006  1 ,1390021E+05 -  8336147E-07  ,5585E+03 -,3229E+03  -,4084895  ,8981814 -,1625004
