============================== SRIM-2013.00 ==============================
==============================================================================
========== SRIM Outputs\BACKSCATSRIM Outputs\ : File of Backscattered Ions =============
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(20 keV) ==> Tungsten+SiO@2+Silicon(  2.5 um) ===========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
B 3094 18 ,3598954E+04 -  1042021E-06  ,3653E+02  ,5212E+02  -,6152100  ,6368447  ,4646993
B 3099 18 ,2681710E+04 -  5877192E-07 -,4946E+01 -,4880E+01  -,4931579 -,8356354  ,2418860
B 3103 18 ,2326743E+04 -  1346416E-06  ,1341E+02 -,2390E+02  -,7860075  ,0909014 -,6114975
B 3104 18 ,6928914E+04 -  1998610E-07  ,4217E+02 -,1434E+02  -,2152357  ,7827557 -,5839239
B 3107 18 ,6117343E+04 -  8598382E-07  ,3377E+02  ,2107E+01  -,4372563  ,7939868  ,4223647
B 3109 18 ,3991099E+04 -  1123858E-06  ,1094E+02 -,4179E+02  -,4542173 -,8666698 -,2063250
B 3111 18 ,1604948E+04 -  9270519E-07  ,4169E+02  ,6921E+01  -,9914708  ,0339872  ,1258195
B 3114 18 ,2622638E+03 -  7803356E-07  ,1030E+03  ,7121E+01  -,3728807 -,9107330  ,1775540
B 3115 18 ,5041623E+04 -  1669902E-06  ,1017E+02  ,4694E+01  -,7285633  ,2274717  ,6461054
B 3116 18 ,7246581E+04 -  5670403E-07  ,1728E+02  ,4906E+01  -,5062420  ,5954506  ,6238250
B 3117 18 ,7728279E+04 -  3991632E-07  ,1534E+02 -,5083E+01  -,4359703  ,8477241 -,3021486
B 3120 18 ,1957798E+04 -  1415987E-06  ,2412E+01 -,2014E+02  -,5933099 -,4830280 -,6439467
B 3121 18 ,2540379E+04 -  1440003E-07  ,9429E+01 -,8847E+01  -,2501314 -,0781513 -,9650527
B 3124 18 ,1751643E+04 -  1203840E-06 -,2053E+02 -,1217E+02  -,7471293  ,3302523 -,5768286
B 3125 18 ,6643990E+04 -  1548483E-06  ,5876E+02 -,2697E+00  -,7257205  ,6548586 -,2109263
B 3127 18 ,6215105E+04 -  6558195E-08  ,3497E+02  ,6415E+01  -,6706503  ,3732082  ,6410490
B 3128 18 ,9933077E+03 -  7652700E-07  ,3016E+02 -,8767E+00  -,4774288 -,6028944  ,6392027
B 3131 18 ,1206500E+04 -  2308476E-06  ,5385E+02 -,2495E+02  -,9364737  ,3223499 -,1382299
B 3132 18 ,5370779E+04 -  2275976E-06  ,7260E+02 -,1180E+02  -,9715452  ,1077050 -,2109494
B 3138 18 ,2603322E+04 -  7279158E-07 -,3050E+02 -,2571E+02  -,4077630 -,8835035 -,2305449
B 3143 18 ,6419607E+04 -  8664973E-07  ,1162E+02 -,4883E+00  -,7196108  ,6807128 -,1370779
B 3144 18 ,5511943E+04 -  8883008E-07  ,2793E+02 -,1110E+02  -,3619350  ,8635531 -,3511113
B 3145 18 ,2127849E+04 -  1423058E-06  ,1531E+01 -,2563E+02  -,9039770  ,1086473  ,4135473
B 3153 18 ,6346937E+04 -  2087325E-07  ,3011E+02  ,1912E+02  -,4973868  ,3440855  ,7963740
B 3156 18 ,4466024E+04 -  1583442E-07 -,2075E+02 -,5770E+02  -,4606982 -,8100986 -,3626258
B 3157 18 ,1917214E+04 -  5630945E-07  ,1906E+01 -,3121E+02  -,8366689 -,4044828  ,3692951
B 3158 18 ,3180023E+04 -  1061573E-06  ,4903E+02 -,3117E+02  -,9930900 -,0925324 -,0721798
B 3159 18 ,5321865E+04 -  1342537E-06  ,1292E+02 -,5403E+01  -,8390998  ,5048962  ,2024631
B 3162 18 ,2475485E+03 -  8156393E-07  ,1133E+03 -,2180E+02  -,5550935  ,8311836  ,0317013
B 3163 18 ,4294843E+04 -  7589651E-07  ,8836E+02  ,5300E+02  -,8223436  ,5187397  ,2337950
B 3164 18 ,2838254E+04 -  1625821E-07  ,1179E+02  ,2538E+01  -,8074910  ,0977219 -,5817290
B 3165 18 ,4995150E+04 -  1909465E-06  ,6029E+02  ,3934E+01  -,9830920  ,1650981  ,0792011
B 3166 18 ,7866160E+04 -  4900537E-07  ,1060E+02 -,1271E+01  -,2805524  ,9505658 -,1330980
B 3167 18 ,3079143E+04 -  1274230E-06  ,6958E+02 -,4150E+02  -,8965729 -,0348033 -,4415267
B 3168 18 ,1054811E+04 -  9237551E-07  ,2656E+02 -,8560E+01  -,8419181 -,4970168  ,2101149
B 3171 18 ,5175088E+04 -  2860005E-08  ,9857E+01 -,2200E+01  -,8763394  ,3029259 -,3745199
B 3172 18 ,8942675E+03 -  1018734E-06  ,5950E+02 -,7123E+02  -,9473760  ,3154562  ,0544611
B 3175 18 ,6455377E+04 -  1010301E-06  ,1816E+02  ,5003E+01  -,4974895  ,8613541  ,1028265
B 3176 18 ,5192026E+04 -  6095847E-07  ,5661E+02 -,2028E+02  -,5441888  ,4772711 -,6899789
B 3185 18 ,6815635E+04 -  3394009E-07  ,6353E+01  ,3648E+01  -,4351803  ,5714491  ,6957471
B 3190 18 ,5828221E+04 -  7200782E-08  ,5171E+01 -,1218E+02  -,1584068 -,0797020 -,9841519
B 3191 18 ,5660348E+04 -  3151076E-07  ,7072E+01 -,1540E+02  -,2008283  ,1121615 -,9731844
B 3196 18 ,4328952E+04 -  1693640E-06  ,4738E+01 -,3344E+02  -,9380716  ,2985609 -,1757361
B 3197 18 ,5068226E+04 -  1159568E-06  ,2531E+02  ,1029E+02  -,9016726  ,4322101 -,0134564
B 3199 18 ,1626500E+04 -  5992309E-07 -,3652E+01  ,5388E+02  -,8062808  ,3511037 -,4760646
B 3200 18 ,2486414E+04 -  9327074E-07 -,2482E+02 -,9669E+01  -,3901780 -,5199281 -,7598920
B 3201 18 ,1968045E+03 -  3113528E-07  ,5462E+02  ,4113E+01  -,7663495 -,6148209 -,1862893
B 3206 18 ,7388512E+04 -  3030970E-07  ,1834E+02  ,9287E+00  -,3423615  ,9388486  ,0367687
B 3207 18 ,7572390E+04 -  3223432E-07  ,2657E+02 -,4464E+01  -,4445289  ,8754525 -,1896761
B 3208 18 ,1292928E+04 -  6975269E-07 -,2525E+02  ,1103E+02  -,5872005 -,6494481  ,4831281
B 3211 18 ,3049893E+04 -  1251007E-06  ,3110E+01 -,9567E+00  -,5612589 -,4144149 -,7164138
B 3212 18 ,8098620E+04 -  1687623E-08  ,1146E+02  ,1183E+01  -,3399714  ,9151665  ,2165403
B 3214 18 ,7535299E+04 -  5987880E-07  ,3047E+02  ,6403E+01  -,4162730  ,8144833  ,4041456
B 3220 18 ,3720247E+04 -  1211278E-06  ,5665E+02  ,3735E+02  -,6055125  ,7683542  ,2073317
B 3223 18 ,2447897E+04 -  1312302E-06  ,6672E+02  ,5133E+01  -,7573620  ,4460292  ,4769285
B 3227 18 ,4476378E+04 -  9891696E-07  ,3912E+02  ,2534E+02  -,6772017  ,5196837  ,5208903
B 3235 18 ,4344384E+04 -  1541112E-06  ,3413E+02  ,7859E+02  -,8391560  ,5302937 -,1208544
B 3236 18 ,5954001E+04 -  3577567E-07  ,4064E+02 -,5096E+02  -,4284195  ,2001653 -,8811303
B 3239 18 ,2718180E+04 -  2072839E-06  ,3731E+02  ,1814E+02  -,9146142 -,1850617 -,3594899
B 3243 18 ,7977794E+04 -  2541946E-07  ,2233E+02  ,1462E+01  -,6047296  ,7846254  ,1366206
B 3244 18 ,3130048E+04 -  1654949E-06 -,4432E+02 -,1169E+01  -,6868465 -,6730738  ,2742507
B 3245 18 ,5278912E+04 -  8008197E-07  ,1591E+02 -,3556E+02  -,5793470 -,3165768 -,7510900
B 3248 18 ,3694563E+04 -  2322061E-07  ,6494E+02  ,4104E+01  -,3850279  ,6474627  ,6576819
B 3249 18 ,3445766E+04 -  1322290E-07  ,2051E+02  ,1614E+02  -,8942641  ,2200602  ,3896990
B 3250 18 ,3695883E+04 -  8674176E-07 -,3875E+01 -,6280E+02  -,7342737 -,5397529 -,4117146
B 3252 18 ,8123108E+04 -  6828963E-07  ,2300E+02 -,8672E+00  -,4058885  ,9098109 -,0865949
B 3255 18 ,3609502E+04 -  1056778E-06  ,4098E+02  ,6544E+02  -,5366263 -,4989305  ,6805149
B 3256 18 ,4303725E+04 -  1047619E-06  ,7541E+01 -,1410E+02  -,4454599 -,6301616 -,6359731
B 3258 18 ,2390756E+04 -  4724016E-07  ,6369E+02  ,5375E+01  -,6767868 -,7120849  ,1868011
B 3259 18 ,3894519E+04 -  1004733E-06  ,2632E+02 -,4417E+01  -,4855536  ,8742022 -,0028582
B 3261 18 ,6655425E+04 -  1081820E-06  ,2883E+02 -,4622E+01  -,5190952  ,7720834 -,3666433
B 3263 18 ,5484855E+04 -  7048977E-07  ,5126E+02  ,6219E+02  -,6077127  ,4062646  ,6823741
B 3264 18 ,4871364E+04 -  5150199E-09  ,3587E+02 -,1540E+02  -,7508831  ,5193151 -,4080275
B 3266 18 ,5120276E+04 -  2375019E-06  ,1357E+02 -,2491E-01  -,9543154 -,2776408 -,1104435
B 3271 18 ,3012743E+04 -  1136988E-06  ,1218E+02  ,4846E+02  -,9376612 -,0243862 -,3466941
B 3272 18 ,3841111E+04 -  5201397E-07  ,2000E+02  ,1882E+02  -,5073553 -,6358130  ,5816635
B 3274 18 ,5467916E+04 -  1141754E-06  ,1448E+02 -,1102E+01  -,8851576  ,4647936  ,0215156
B 3279 18 ,5806619E+04 -  5258315E-07  ,2276E+02  ,2722E+02  -,4817825  ,2215293  ,8478269
B 3280 18 ,6803934E+04 -  5511446E-07  ,3276E+02  ,1421E+02  -,4271280  ,5363007  ,7279720
B 3283 18 ,6578205E+04 -  1891494E-07  ,6567E+02 -,1137E+02  -,2086481  ,9185909  ,3356436
B 3284 18 ,3527016E+02 -  6870813E-07  ,8750E+02  ,2860E+01  -,7253869  ,1802591  ,6643196
B 3285 18 ,2096628E+04 -  1492982E-06 -,2359E+01  ,4506E+02  -,8859504  ,3385673  ,3169608
B 3287 18 ,6876789E+04 -  7640891E-07  ,3911E+02 -,1152E+02  -,6456834  ,4761437 -,5969758
B 3294 18 ,2458713E+04 -  1273974E-06  ,3681E+02 -,6521E+00  -,6120442  ,7045671 -,3591477
B 3296 18 ,2170848E+04 -  4178438E-07  ,3535E+02 -,1823E+02  -,4898056  ,3046083 -,8168869
B 3297 18 ,6548333E+04 -  7092914E-07  ,1024E+02 -,5250E+01  -,5694321  ,6607273 -,4890670
B 3302 18 ,4518862E+04 -  6146165E-07  ,9819E+02  ,1371E+01  -,4216930  ,8174793 -,3923042
B 3303 18 ,6730966E+04 -  2628265E-07  ,5174E+01  ,6584E+00  -,6048620  ,7517552  ,2626899
B 3307 18 ,6744453E+04 -  1540278E-07  ,1438E+02 -,8482E+00  -,5308854  ,8414687 -,1004551
B 3312 18 ,2915522E+04 -  2791801E-08  ,2287E+02 -,1167E+02  -,9821559  ,1678873  ,0847561
B 3313 18 ,5980136E+03 -  1593170E-06  ,1458E+02 -,7450E+01  -,8343826  ,5431430  ,0938156
B 3314 18 ,1375621E+04 -  1202669E-06  ,6271E+02  ,2264E+02  -,6853893  ,7205165  ,1053444
B 3315 18 ,5706053E+04 -  7345570E-07  ,4899E+01 -,1084E+01  -,7930721  ,4291258 -,4323051
B 3316 18 ,6959441E+04 -  1195240E-06  ,2860E+02  ,8213E+00  -,6545740  ,7537013 -,0588830
B 3318 18 ,6893360E+04 -  5278388E-09  ,5143E+01  ,1161E+01  -,5021060  ,7303024  ,4631933
B 3320 18 ,7067452E+04 -  4979493E-07  ,1098E+02 -,2928E+01  -,3257604  ,7733895 -,5438279
B 3325 18 ,5371676E+04 -  7852494E-07  ,4037E+02  ,1618E+02  -,7392679 -,4098054  ,5343617
B 3328 18 ,4307626E+04 -  3842132E-07 -,5530E+01 -,8988E+01  -,1744114 -,6796104 -,7125379
B 3329 18 ,6262319E+04 -  3217684E-07  ,2966E+02 -,2781E+01  -,4286847  ,9023845 -,0439506
B 3330 18 ,6310530E+04 -  2680044E-07  ,3258E+02  ,7352E+01  -,2446403  ,4808790  ,8419658
B 3336 18 ,6787692E+04 -  2997390E-07  ,5465E+01 -,1533E+00  -,6195893  ,7825389 -,0611724
B 3337 18 ,4942700E+04 -  1001713E-06  ,1784E+02  ,1015E+02  -,4492050  ,7661666  ,4595690
B 3338 18 ,1242364E+04 -  1091502E-06  ,7957E+02  ,3012E+02  -,5953277  ,7203188 -,3559858
B 3340 18 ,3236008E+03 -  5572918E-07  ,6659E+02  ,4244E+01  -,9311413 -,2742918 -,2402914
B 3344 18 ,6868030E+04 -  1069243E-07  ,3186E+02 -,2445E+02  -,1441702  ,5334105 -,8334796
B 3346 18 ,2951506E+04 -  2227253E-07  ,2063E+01 -,1669E+01  -,8130766 -,1006015 -,5733985
B 3347 18 ,5012480E+04 -  7550001E-07  ,7488E+02 -,1679E+02  -,6949578  ,3929989 -,6021508
B 3348 18 ,5038476E+04 -  1128843E-06  ,9854E+01 -,4171E+02  -,8646945 -,3374090 -,3721003
B 3349 18 ,3666346E+04 -  4419354E-07  ,3006E+02  ,3560E+02  -,5420250  ,8362005 -,0835323
B 3350 18 ,3244981E+04 -  7713226E-07  ,5393E+01  ,7093E+00  -,4675330 -,6824314  ,5618722
B 3351 18 ,7342028E+04 -  4422350E-08  ,4153E+02  ,4797E+01  -,4887666  ,8720295 -,0259191
B 3353 18 ,1571760E+04 -  6011479E-07 -,2873E+02  ,6797E+02  -,4083923 -,4858924  ,7727382
B 3361 18 ,3083604E+04 -  7108837E-07  ,8116E+02  ,2539E+02  -,6232258  ,6935034  ,3614454
B 3363 18 ,7059452E+04 -  8223869E-07  ,1361E+02  ,5190E+01  -,3866835  ,7418070  ,5479034
B 3365 18 ,6193848E+04 -  6372903E-07  ,7626E+02 -,3157E+02  -,3941244  ,7236918 -,5665123
B 3366 18 ,7808814E+04 -  5117600E-07  ,3442E+02  ,3598E+01  -,2197362  ,9690127  ,1128290
B 3367 18 ,7852604E+04 -  1189146E-07  ,1438E+02 -,1956E+01  -,0590872  ,9723784 -,2258074
B 3369 18 ,1790733E+04 -  1263423E-06  ,2884E+02 -,1544E+02  -,7425104 -,6164426  ,2620626
B 3370 18 ,3389324E+04 -  1511528E-06  ,1506E+02 -,7366E+02  -,8728684 -,3326428 -,3570007
B 3375 18 ,2430448E+03 -  1443252E-06  ,6020E+02 -,1254E+02  -,7475154 -,4019824  ,5288014
B 3378 18 ,4813237E+04 -  1964980E-06 -,2817E+01  ,2254E+02  -,9225859 -,2921457  ,2519645
B 3379 18 ,1088576E+04 -  9251369E-07 -,1645E+02  ,5030E+02  -,8664777  ,4473872  ,2214974
B 3380 18 ,4406244E+03 -  2066816E-07  ,3398E+02  ,3848E+01  -,7809904  ,2403277 -,5764517
B 3381 18 ,5899644E+04 -  7240172E-07  ,5076E+01  ,9514E+00  -,7888670  ,4833281  ,3795824
B 3384 18 ,6888747E+03 -  2546542E-07  ,8220E+02 -,5678E+02  -,5050574  ,4024627  ,7635056
B 3385 18 ,5936198E+04 -  1190784E-06  ,4797E+02 -,1227E+01  -,5256437  ,6535642  ,5445664
B 3389 18 ,6137905E+04 -  2605238E-07  ,5085E+02  ,8162E+00  -,5724754  ,8010535  ,1748861
B 3390 18 ,6221334E+04 -  8160669E-07  ,8226E+01 -,2129E+01  -,6897159  ,5937209 -,4144725
B 3391 18 ,2020963E+04 -  2404986E-07  ,1688E+02  ,4542E+01  -,8658966 -,4030479  ,2962693
B 3392 18 ,4240199E+04 -  1462406E-07  ,1906E+02 -,1134E+02  -,6962373  ,2938758 -,6548975
B 3396 18 ,2978568E+04 -  2818079E-07  ,3923E+02  ,3163E+02  -,9541537 -,2890337  ,0777826
B 3397 18 ,2091857E+04 -  2310651E-06  ,1281E+02  ,4035E+02  -,9873105 -,1429904  ,0690775
B 3398 18 ,6206402E+04 -  1051767E-06  ,2175E+02  ,7604E+01  -,6568214  ,5266595  ,5396438
B 3401 18 ,2294946E+04 -  1701490E-07  ,3011E+02 -,2683E+02  -,1180988 -,4882205 -,8646927
B 3403 18 ,5276772E+04 -  2020880E-06  ,6529E+01  ,1006E+01  -,8983781  ,3980618  ,1856439
B 3404 18 ,4382086E+04 -  6741771E-07  ,2398E+02 -,7433E+00  -,6095885  ,7542308 -,2440037
B 3405 18 ,4075212E+04 -  6414919E-07 -,2539E+02  ,2126E+02  -,3505423 -,8929389 -,2824540
B 3406 18 ,2255996E+04 -  1335188E-06  ,2592E+02 -,4023E+02  -,8289268 -,0745179  ,5543712
B 3407 18 ,5622900E+04 -  1613159E-06  ,3222E+02  ,1504E+02  -,8421227  ,4412163  ,3100927
B 3409 18 ,7793828E+04 -  7109928E-07  ,1667E+02  ,3918E+00  -,3175958  ,9482079  ,0058827
B 3411 18 ,3454557E+04 -  6946868E-07  ,3059E+02  ,4124E+02  -,4669264 -,3087229  ,8286555
B 3414 18 ,6052743E+03 -  4270277E-07 -,1567E+02 -,3398E+01  -,2507387  ,8900754 -,3806519
B 3415 18 ,2695901E+04 -  1189481E-06  ,2441E+01 -,1935E+02  -,5315524 -,2048905 -,8218710
B 3417 18 ,4456614E+04 -  4348780E-07  ,7256E+01  ,7268E+01  -,3071587  ,5903130  ,7464476
B 3419 18 ,2680238E+04 -  4960930E-07  ,5069E+02 -,1790E+02  -,2893695 -,6516180 -,7011842
B 3420 18 ,4709321E+04 -  9198026E-07  ,7481E+02  ,5423E+02  -,9499117 -,1029539  ,2950732
B 3423 18 ,4987995E+04 -  1756611E-07  ,4912E+01  ,7290E+01  -,6559922 -,6157396  ,4365078
B 3425 18 ,5609979E+04 -  6375921E-07  ,5572E+02  ,5074E+02  -,5986023  ,3922150  ,6984574
B 3427 18 ,1763669E+04 -  2257375E-06  ,2770E+02  ,4372E+02  -,9490414  ,2612010 -,1763364
B 3430 18 ,4374092E+04 -  8143127E-07  ,6009E+02 -,2610E+02  -,7150524  ,0329430 -,6982942
B 3432 18 ,6724899E+04 -  6261763E-07  ,9864E+01 -,2120E+00  -,6233738  ,7790458 -,0670272
B 3438 18 ,6683329E+04 -  1189725E-06  ,1141E+02  ,2074E+01  -,5685574  ,7768303  ,2706976
B 3440 18 ,4456143E+04 -  5664519E-07  ,2254E+02  ,2696E+02  -,5600451 -,0780932  ,8247733
B 3441 18 ,7228651E+04 -  6228681E-07  ,1411E+02 -,8746E+00  -,4805437  ,8663946 -,1357871
B 3443 18 ,4491209E+04 -  1259905E-06  ,1091E+03  ,5062E+02  -,8767970  ,3878975  ,2841874
B 3444 18 ,9591917E+03 -  2627062E-07  ,7398E+02 -,1084E+02  -,8475419 -,2222112  ,4819698
B 3447 18 ,5332743E+04 -  7917445E-07  ,5675E+02 -,2031E+02  -,3778940  ,2575761 -,8892978
B 3451 18 ,7272992E+03 -  1233668E-06  ,5145E+02  ,3062E+02  -,7351586  ,6036969 -,3083698
B 3452 18 ,7124839E+04 -  4576121E-07  ,3812E+02  ,2332E+02  -,5325555  ,6521569  ,5395146
B 3455 18 ,3080868E+04 -  2207983E-06 -,2719E+02 -,7713E+02  -,9832680 -,0631578  ,1708656
B 3456 18 ,1315124E+04 -  5315744E-07  ,5644E+02 -,5954E+02  -,3834581 -,9042843 -,1876962
B 3460 18 ,3901522E+04 -  4831642E-07  ,6310E+01  ,1740E+01  -,4338450 -,6311434  ,6429903
B 3463 18 ,6713830E+04 -  9096468E-07  ,5015E+02 -,1183E+02  -,5905996  ,7887006 -,1707144
B 3468 18 ,7563642E+04 -  6716036E-08  ,8849E+01  ,8193E+00  -,3316587  ,9372023 -,1079552
B 3470 18 ,6733900E+04 -  1161072E-06  ,2480E+02 -,2689E+01  -,4931973  ,8398524 -,2267254
B 3475 18 ,3785891E+04 -  9953951E-08  ,5267E+01  ,1003E+01  -,6622479 -,6784322  ,3180528
B 3477 18 ,6123052E+04 -  7700371E-07  ,4709E+01  ,4207E+01  -,3947454  ,3641840  ,8435319
B 3478 18 ,7555492E+04 -  1780298E-07  ,3738E+02  ,9537E+01  -,3819299  ,8177523  ,4305935
B 3480 18 ,4639915E+04 -  4722754E-07  ,6258E+02  ,2447E+02  -,5417322  ,6965918 -,4704105
B 3481 18 ,7622483E+04 -  6116799E-08  ,1961E+02 -,4888E+00  -,1730058  ,9847052 -,0206069
B 3484 18 ,3610471E+04 -  6718084E-07  ,8254E+02 -,5492E+02  -,5880047  ,0688080 -,8059255
B 3485 18 ,3863018E+04 -  6620028E-07  ,4241E+02 -,6210E+02  -,8651520  ,3554800 -,3537597
B 3488 18 ,6693808E+04 -  6398951E-07  ,1281E+02 -,1431E+01  -,5492554  ,8219076 -,1509515
B 3490 18 ,3020552E+04 -  1561448E-06  ,2226E+02  ,2703E+02  -,6870442 -,1939326  ,7002574
B 3493 18 ,2717882E+04 -  1448022E-06  ,4201E+02 -,2129E+02  -,6971263  ,5071516 -,5067664
B 3496 18 ,3007006E+03 -  1710538E-06  ,6866E+02  ,3037E+02  -,7907799  ,1948119 -,5802719
B 3497 18 ,8879113E+02 -  1405278E-06  ,9517E+01 -,5820E+02  -,9041060 -,1558726 -,3978643
B 3498 18 ,4572249E+04 -  1912283E-06  ,2993E+02  ,6626E+01  -,8435343  ,4218435  ,3324124
B 3499 18 ,2903283E+04 -  1674833E-06  ,3892E+02  ,2720E+01  -,9710448  ,0979320  ,2179020
B 3501 18 ,7878042E+04 -  4569344E-07  ,2852E+02 -,1195E+02  -,2131789  ,8031079 -,5563923
B 3503 18 ,9779454E+03 -  1026267E-06  ,7064E-01 -,2116E+02  -,4476583 -,8863853  ,1179966
B 3508 18 ,6769263E+04 -  7471407E-07  ,9268E+01  ,4741E+00  -,6312072  ,7701154  ,0921937
B 3509 18 ,4057813E+04 -  5913167E-07  ,4830E+02  ,2616E+02  -,9141501 -,2747028  ,2981074
B 3512 18 ,3501801E+03 -  1195860E-06 -,2293E+02  ,1113E+02  -,9567020 -,1525721  ,2478769
B 3514 18 ,3145038E+04 -  1351142E-06  ,5317E+02  ,1521E+02  -,9638854  ,2035482  ,1717356
B 3515 18 ,5253594E+03 -  1474503E-06 -,2569E+02 -,2768E+02  -,9149652 -,2686925  ,3010697
B 3519 18 ,2632836E+04 -  1135542E-06 -,9588E+01  ,1004E+02  -,8021060 -,4835144 -,3504850
B 3520 18 ,4792453E+04 -  7140260E-07  ,1697E+02  ,4859E+01  -,6378651  ,2654623  ,7229508
B 3521 18 ,5787559E+04 -  1908603E-06  ,2041E+02 -,2743E+01  -,9915658  ,1249846 -,0342950
B 3524 18 ,4947166E+04 -  7573903E-07  ,6112E+01  ,1308E+02  -,8586588  ,0305539  ,5116361
B 3525 18 ,2786605E+04 -  1519929E-06  ,2487E+02  ,6618E+02  -,7566615  ,2042048  ,6210988
B 3531 18 ,7781217E+04 -  8948757E-07  ,1082E+02 -,1224E+01  -,4424208  ,8742329 -,1999519
B 3532 18 ,4493145E+04 -  1885980E-06  ,3543E+02  ,1085E+02  -,9028912 -,0093736  ,4297669
B 3534 18 ,3649254E+04 -  1402415E-06  ,1051E+00 -,2422E+01  -,5997264 -,8001605 -,0084537
B 3535 18 ,1282877E+04 -  1345559E-06  ,3684E+02 -,1738E+02  -,6010558  ,6051857 -,5219983
B 3536 18 ,4873758E+04 -  1370617E-06  ,2893E+02  ,1663E+02  -,6025549  ,4473269  ,6609284
B 3537 18 ,4994878E+04 -  8847119E-07  ,2378E+02 -,5324E+01  -,8535397  ,5108752 -,1023547
B 3538 18 ,4472146E+04 -  6010595E-07  ,4406E+02 -,1424E+01  -,6746817  ,6398171  ,3680199
B 3539 18 ,6101101E+03 -  4941796E-07  ,4280E+02  ,3703E+02  -,7405158  ,6344989  ,2214667
B 3541 18 ,6136147E+04 -  1628039E-07  ,5176E+01  ,1676E+01  -,5649552  ,4834583  ,6686507
B 3547 18 ,7219241E+04 -  1478052E-06  ,3011E+02 -,8880E+01  -,6886439  ,5580217 -,4630133
B 3555 18 ,7855014E+04 -  2825670E-07  ,2239E+02  ,3099E+01  -,3822674  ,9131148  ,1417497
B 3556 18 ,5188946E+04 -  1795894E-06  ,3673E+02  ,2852E+01  -,7528938  ,1815932  ,6325938
B 3560 18 ,2011457E+04 -  6249413E-07  ,1151E+03 -,2854E+02  -,6323741  ,6456264  ,4281000
B 3561 18 ,5703949E+04 -  1211726E-06  ,2676E+02 -,1190E+02  -,8426026 -,0532548 -,5358962
B 3563 18 ,6583061E+04 -  2226551E-07  ,5883E+02  ,9708E+00  -,5670570  ,8151892  ,1179532
B 3564 18 ,1660995E+03 -  1552083E-06  ,1299E+03 -,2493E+02  -,7292280 -,6651237  ,1607389
B 3568 18 ,6409391E+03 -  6548212E-07 -,7115E+02  ,3264E+02  -,6502614 -,4413294  ,6183756
B 3570 18 ,4262254E+03 -  5824287E-07  ,4898E+02  ,7743E+01  -,2475636  ,2303358  ,9410939
B 3571 18 ,4114291E+04 -  2369179E-07  ,5120E+01 -,5099E+01  -,4791047 -,8129607 -,3309888
B 3572 18 ,1874649E+04 -  1929399E-07  ,1895E+02  ,8078E+01  -,6801438 -,0294798 -,7324857
B 3575 18 ,3927475E+04 -  3053867E-07  ,2250E+02  ,5581E+00  -,9081717 -,3820147 -,1711403
B 3576 18 ,4410524E+04 -  1294071E-06 -,7238E-01 -,1599E+02  -,5991701 -,6142749 -,5134798
B 3578 18 ,6139714E+04 -  2104766E-07  ,3097E+02 -,1584E+02  -,3173844  ,2660872 -,9102004
B 3581 18 ,2000462E+04 -  9927570E-07  ,1198E+01 -,3130E+02  -,7825287 -,1812545 -,5956473
B 3585 18 ,4000123E+04 -  9195251E-07  ,3424E+02 -,1853E+02  -,8372093 -,2028663 -,5078641
B 3587 18 ,7049401E+04 -  2951312E-07  ,3310E+02 -,1189E+01  -,4429020  ,7846943 -,4336965
B 3593 18 ,6726820E+04 -  3017269E-07  ,5441E+02  ,1878E+02  -,5552877  ,7637635  ,3291214
B 3598 18 ,3776497E+03 -  3967832E-07  ,1450E+02 -,5138E+01  -,2842685  ,2608443  ,9225788
B 3599 18 ,2278914E+03 -  7928054E-07  ,2480E+02  ,1490E+02  -,6876376 -,5939137 -,4176375
B 3602 18 ,5056269E+04 -  5635965E-07  ,2181E+02 -,4986E+01  -,5875308 -,5150471 -,6241267
B 3607 18 ,2316402E+04 -  1444422E-07 -,1973E+02 -,5504E+02  -,4936083 -,8690071 -,0343138
B 3609 18 ,2060135E+04 -  1206796E-06  ,4305E+01 -,4563E+01  -,5594740  ,5395705 -,6291681
B 3610 18 ,4205391E+04 -  3327985E-07  ,1613E+02 -,9259E+01  -,6291986  ,1202376 -,7678880
B 3611 18 ,7049651E+04 -  1096551E-09  ,1213E+02 -,7616E+01  -,5110569  ,4327483 -,7426639
B 3613 18 ,3912864E+04 -  3079602E-07  ,4463E+02  ,2107E+02  -,4486735  ,3095160  ,8383865
B 3615 18 ,4302561E+04 -  1680738E-06  ,5081E+01 -,4993E+01  -,6989646 -,3023816 -,6480848
B 3616 18 ,3292969E+03 -  6334288E-07 -,7863E+01 -,5991E+01  -,3110722 -,8636421 -,3966819
B 3620 18 ,5253339E+04 -  1637167E-06  ,1096E+02  ,3485E+02  -,6933257 -,2067441  ,6903306
B 3621 18 ,2771129E+04 -  8335291E-07  ,4650E+02 -,8701E+01  -,6704024  ,1677293 -,7227915
